,image,bookName,author,interpreter,publisher,price,title,text,pages,dimensons,publicationDate,language,isbn
22,https://i.idefix.com/cache/500x400-0/originals/0001873141001-1.jpg,Babam Ahmed Midhat Efendi,Kamil Yazgıç,,Kırmızı Kedi,"48,75 TL",Babam Ahmed Midhat Efendi Kitap Açıklaması,"
“Ahmed Midhat’ın herkesçe malum olan taraflarını özet geçerek yalnız merhumun hususi hayatını, ailesine karşı muhabbet ve muamelesini, dostlarını, ahbaplarını, inançlarını, meraklarını, eğlencelerini, vatana karşı hizmetlerini, özellikle Sultan Hamid’le olan münasebetini, ölüm şeklini burada yazacağım.”
Türk edebiyatının en önemli kilometre taşlarından Ahmed Midhat Efendi’nin büyük oğlu Kâmil Yazgıç, 1940 yılında Tan gazetesinde babasına dair anıları/tanıklıkları kaleme alır. Tefrika sona erdikten sonra aynı yıl kitap haline gelen hatıralar Ahmed Midhat Efendi ̶Hayatı ve Hatıraları ̶ ismiyle yayımlanır. Aradan geçen zamanda Ahmed Midhat Efendi’nin önemi her geçen gün daha iyi anlaşılırken Kâmil Yazgıç’ın eseri yeniden yayımlanacağı zamanı bekleyecektir… 
İsmail Alper Kumsar’ın detaylı araştırmaları ve titiz çalışması sonucunda ortaya çıkan elinizdeki kitap, Kâmil Yazgıç’ın önemli tefrikasına ilaveten daha sonra Vakit gazetesinde yayımlanan on bir yazı ve kendisiyle yapılan bir söyleşinin eklenmesinden oluşuyor.
Babam Ahmed Midhat Efendi, edebiyattan tarihe, ilahiyattan felsefeye birbirinden farklı pek çok alanda onlarca eser veren “hâce-i evvel” Ahmed Midhat Efendi’nin hayatına ve çevresine ilişkin birinci elden ölümsüz bir tanıklık.
 
(Tanıtım Bülteninden)
 
",248,"13,5 x 21",2020,Türkçe,9786052986318
23,https://i.idefix.com/cache/500x400-0/originals/0001855881001-1.jpg,Bilimin Öncüleri Serisi-10 Kitap Takım,Turan Tektaş,,Parola Yayınları,"270,0 TL",Bilimin Öncüleri Serisi-10 Kitap Takım Kitap Açıklaması,"
1- Arşimet / Antik Çağ'In En Önemli Matematikçisi, Fizikçisi Ve Mühendisi 
2- James Watt / Sanayi Devriminin Öncüsü
3- Galileo Galiei / Gözlemsel Astronominin Babası
4- Albert Einstein / Modern Zamanların En Ünlü Bilim İnsanı
5- Johannes Kepler / Gezegen Yörüngelerinin Elips Şeklinde Olduğunu Ortaya Çıkaran Dâhi
6- Nikolas Kopernik / Modern Astronominin Kurucusu
7- Michael Faraday / Deneysel Bilimin Prensi
8- Werner Heisenberg / Kuantum Mekaniğinin Matris Biçimini Geliştiren Bilim Adamı
9- Wrıght Kardeşler / İlk Motorlu Uçağın Mucitleri
10- Johannes Gutenberg / Modern Matbaanın Mucidi
 
(Tanıtım Bülteninden)
 
",,"13,5 x 21",2019,Türkçe,9786057522962
24,https://i.idefix.com/cache/500x400-0/originals/0001920447001-1.jpg,Meksika Halk Kahramanı Pancho Villa,Josef Lavretski,,Etkin Yayınları,"42,0 TL",Meksika Halk Kahramanı Pancho Villa Kitap Açıklaması,"
Bu kitapta yaşamöyküsü anlatılan Pancho Villa'nın kabrinde matem töreni yapılalı yıllar oldu. Ancak ""bozkırın insan başlı atı"" halkın hafızasında bugün bile tazeliğini koruyor. Dava arkadaşı Emiliano Zapata ile halkın en sevdiği kahramanlar olarak kalmaya devam eden ve çok sevdiği memleketine anıtları dikilen Pancho Villa şöyle anlatıyor:
""Onca yıl komutam altında korkusuzca mücadele veren kardeşlerimin birbiri ardına düştüklerini ve arkalarında kanlarını bıraktıklarını gördükçe boşuna mı verdik bu kurbanları, halk bir gün büsbütün toprak ağalarına ve para babalarına karşı galip gelebilir mi diye soruyordum kendime. Bir keresinde bunu düşünürken ölmek üzere olan bir asker beni durdurdu ve veda ederken şöyle söyledi: ´General, mücadeleye devam et. Sen sağ oldukça ve silahını bırakmadıkça, halkın daha iyi bir yaşama olan umudu da devam edecektir.´ O zaman anladım ki, benim vazifem, ordumun saflarında mücadele ederken bu uğurda canını vermiş herkes adına halk davası için savaşmaya devam etmektir.""
Villa, ezenin de ezilenin de olmadığı adil ve özgür bir topluma dair hayalini hayata geçiremedi. Meksika'da yoksulun zengine karşı mücadelesi halen sürüyor. Tüm ülkede; çiftliklerde ve malikanelerde köylüler efsanevi liderlerinin adını, seferlerini, savaşlarını, özgürlük ve adalet mücadelesini anmaya devam ediyorlar. Oralarda halk ozanlarının Pancho Villa'nın geri geleceğini ve cesurca mücadele edeceğini anlatan eski devrim şarkılarını hâlâ duyarsınız.
 
(Tanıtım Bülteninden)
 
",288,"13,5 x 21",2021,Türkçe,9789756391730
25,https://i.idefix.com/cache/500x400-0/originals/0000000542476-1.jpg,Doğu'nun Ortak Mirası,Mürsel Öztürk,,İlk Harf Yayınları,"71,5 TL",Doğu'nun Ortak Mirası Kitap Açıklaması,"
Çalışmamızda bulunan 21 adet makalemiz, içerikleri her ne kadar çok çeşitli görünseler de aslında birbirlerinin edebî ve kültürel hayatlarından oldukça esinlenmiş olan Anadolu ve İran coğrafyalarının bize sunduğu kültürel zenginliklerini konu alır.Eserimizde yer alan makalelerimiz yukarıda da belirttiğimiz gibi, gerçekte bu coğrafyaların birbirlerine nasıl tesir ettiklerinin birer kanıtıdır. Örneğin, Farsçanın Türk kültüründeki yeri, Selçuklu araştırma-larında Farsçanın önemi veya ünlü İranlı şair Firdevsi’nin başyapıtı sayılan Şehnâme’nin Türk edebiya-tı üzerindeki etkileri gibi konular makalelerimizin içeriklerini oluşturmaktadırlar. Ayrıca, ""İslâmi-yet’ten Önceki İran Medeniyeti”, “İslâmiyet’ten Önceki İran Şiiri”, “Câmiü’t-Tevârih’e Göre Oğuzlar”, “Nevruz” “Şehriyar Hakkında Türkiye’de Yapılan Bilimsel Çalışmalar”, “Ahmet Yesevî ve Yesevîlik”, “İlk Ahiler Hakkında” gibi makalelerimiz de yine bu coğrafyaların ortak paydası niteliğindedir.Makalelerimizin yedisinde ise Hacı Bektaş-ı Veli’nin hayatı ve düşünceleri, yaşadığı dönemde Nişa-bur’un kültürel ve siyasî yapısı, şiir anlayışı, sadece yaşadığı yerde değil düşüncelerinin yayıldığı yerler-den birisi olan Arnavutluk’ta edebiyata olan etkisi veya Ahmet Yesevî ve Yunus Emre gibi büyük bir zincirin ilk üç halkasını meydana getiren bu üç velînin birbiriyle olan ilişkilerinden söz edilmiştir.Çalışmamızda yer alan diğer üç makalemiz ise büyük İslam düşünürü Mevlânâ hakkında olup, onun tasavvufî düşüncelerinin incelenmesini, Mevlânâ’nın bizzat kaleme almış olduğu mektuplarının üzeri-ne yapılan tahlilleri ve yaşadığı döneme kadar Belh’in kültürel durumu konu etmektedir.
",,,2013,Türkçe,9786055457594
26,https://i.idefix.com/cache/500x400-0/originals/0001932748001-1.jpg,Ebu Hanife: Doğruyu Arayanların Önderi,Mehmet Evkuran,,Bir Yayınları,"30,4 TL",Ebu Hanife: Doğruyu Arayanların Önderi Kitap Açıklaması,"
Ebu Hanife IsLın geleneğinin kuşkusuz en parlak ve saygın simalarmdan biridir. Kişiliği ve duruşunun Yanında bir eğitimci ve entelektüel olarak manevi hayatımızda derin izler bırakmıştır. Onun etkileri sadece belirli bir okul ve mezhep ile sınırlı kalmamış, farklı ekol ve mezhepler nezdinde de kabul görmüştür. Ebu Hanife'yi farklı kılan en temel özelliklerden birisi, ayrışma ve nefretin Müslümanları parçalara ayırdığı bir dönemde İslam'ın ortak değerlerine vurgu yapması, imanı ortak payda olarak ilan etmesi, tekrır ve dışlamalara konu olan amel konusuna ise daha esnek bir anlayışla yaklaşmasıdır.
Günümüz küresel dünyasında sınırlar aşınmış, bilgiler ve inançlar daha hızlı ve yaygın biçimde dolaşıma sokulmuştur. Sadece İslam dünyasının kendi içinde değil tüm dünya ile de ilişki ve iletişim artmıştır. Bu çerçevede kültürel mirası yeniden okuma zorunluluğu doğmuştur. Tıpkı Ebu Hanife'nin yaşadığı dönemde olduğu gibi siyasal ayrışmaların yanında din eksenli ayrışmalar da İslam dünyasının gündemini oluşturmaktadır. Dünya yeniden tammlanırken ve yeni paradigmalar ekseninde inşa edilirken Müslümanların seyirci ve nesne olmaktan çıkıp, örme olarak bu süreçte etkin rol oynamaları gerekir. Bunu yaparken bir yandan köken sorununu çözmeleri diğer yandan gelecek vizyonunu çizmeleri zorunludur.
Bu eser, dünya modern -postmodern zamanları konuşurken, kendi arkaik sorunlarının ağırlığı altında kimlik ve değer krizi yaşayan Müslüman dünyaya bir çıkış yolu gösterecek örnek bir kişilik olan Ebu Hanife'yi konu edinmektedir. İmamın hayatı, kişiliği, düşünce yöntemi genel okuyucu kitlesi dikkate alınarak kaleme alınmıştır.
 
(Tanıtım Bülteninden)
 
",111,"13,5 x 19",2021,Türkçe,9786050626544
27,https://i.idefix.com/cache/500x400-0/originals/0000000318163-1.jpg,Oscar Wilde'ın Gizli Yaşamı,Neil McKenna,,İmge Kitabevi,"312,5 TL",Oscar Wilde'ın Gizli Yaşamı Kitap Açıklaması,"
McKenna'nın kitabı, Wilde'ın kırk altı yıllık yaşamının ne kadar büyük bir trajedi olduğunu anlatıyor bize. Ama aynı zamanda, hem Victoria döneminin, hem de dönemin yöneticilerinin, hükümet üyelerinin ve bir başbakanın portresini çiziyor. Başka bir deyişle, dönemin toplumunun içerden bir panoramasını getiriyor önümüze",791,,2009,Türkçe,9789755335988
28,https://i.idefix.com/cache/500x400-0/originals/0001951187001-1.jpg,Deniz,Turan Feyizoğlu,,İzan Yayıncılık,"76,65 TL",Deniz Kitap Açıklaması,"
Tarih bilinci, dünü, bugünü ve yarını kapsayan bir süreklilik içinde kavranmalıdır. gelecekle ilgili kaygılar taşıyan ve/veya geleceğini tasarlayan toplumlar, tarih bilincinden, tarihi kavrama iradesinden vazgeçemez. çünkü tarih, dünü anlayıp bugünü geliştirmekte ve geleceğin nasıl olacağını belirlemekte kullanılan en önemli kaynaktır. Bu kitapta, 25 yaşında siyasi bir kararla idam edilen Deniz Gezmiş'in kısa ama dopdolu yaşamına, kararlılığına, mücadeleciliğine tanık olacaksınız.
Deniz'in yaşam öyküsünün, Türkiye'nin toplumsal tarihinin en hareketli dönemini aydınlattığına inanıyoruz.
 
(Tanıtım Bülteninden)
 
",416,"13,5 x 21",2021,Türkçe,9786257503525
29,https://i.idefix.com/cache/500x400-0/originals/0001816250001-1.jpg,James Cook-Kaşifler,Turan Tektaş,,Parola Yayınları,"27,0 TL",James Cook-Kaşifler Kitap Açıklaması,"
James Cook, 7 Kasım 1728 tarihinde, Marton, Yorkshire, İngiltere’de dünyaya geldi. İngiliz denizci ve kâşif, özellikle Büyük Okyanus'ta yaptığı seyirleri ve bu seyirlerde yaptığı ada keşifleri ile ünlüdür.
James Cook, kendisini dünyanın en büyük denizcileri arasına sokacak olan yolculuklarının ilkine, 1968 yılında başladı. Royal Society tarafından Pasifik Okyanusu’nu araştırması ve yeni ticaret yolları bulması için tutulan Cook, 1768 yılında İngiltere’den başladığı yolculuğu sırasında ilk olarak Ümit Burnu’nu geçti ve 13 Nisan 1769 tarihinde Tahiti’ye vardı. Bütün Yeni Zelanda kıyılarının haritasını çıkartmasının ardından Avustralya’ya geçen denizci, Kuzey ve Güney Yeni Zelanda adaları arasındaki boğazı bulan ilk insan oldu ve burayı Cook Boğazı olarak isimlendirdi. Yolculuğu pek çok açıdan büyük bir başarı sağlasa da, asıl hedefi olan Venüs’ün ve diğer gezegenlerin Güneşe olan uzaklıklarını hesaplama görevinde, hata payının çok yüksek olması nedeniyle başarısız oldu. Gemisi Endeavour ile Avrupa’ya dönmeden önce Avustralya’ya da uğrayan Cook, buradan pek çok bitki ve hayvan örneği toplayarak İngiltere’ye dönüşünde bilimadamlarının hizmetine sundu ve gezi günlüğünü yayınlayarak büyük bir ün kazandı.
(Tanıtım Bülteninden)
 
",,"13,5 x 21",2019,,9786057522603
30,https://i.idefix.com/cache/500x400-0/originals/0001960752001-1.jpg,Şiire Adanan Bir Ömür,Mehmet Yardımcı,,Luna Yayınları,"46,25 TL",Şiire Adanan Bir Ömür Kitap Açıklaması,"
Âşık; yaratıcı, doğaçtan söyleyen, yetenekli, kıvrak zekâlı kişidir. Elindeki sazını yüreğinden kopan özgün söyleyişleriyle bütünleştirip sürekli temsilciler yetiştirerek günümüze kadar ulaşmış ve varlığını bilinçle sürdürmüştür.
Ezeli Doğanay’ın baskıda olanlar hariç bugüne kadar yayımladığı 19 kitabı inceleyince, bilgi dağarcığını, Türk Halk Edebiyatı üzerine geniş bilgi sahibi oluşunu, araştırıcı özelliğini büyük ölçüde takdir ettim ve hakkında yazılan yazıları da inceleyince bütün yönleriyle tanıtıcı bir kitap yazma gereğini hissedip bu kitabı hazırladım.
Doç. Dr. Mehmet Yardımcı
 
(Tanıtım Bülteninden)
 
",448,14 x 21,2021,Türkçe,9786258442366
31,https://i.idefix.com/cache/500x400-0/originals/0001858543001-1.jpg,Walter G. Andrews Kitabı-Osmanlı Şiiri İçin Bir Deniz Feneri,Walter G. Andrews,,İnsanSanat,"35,8 TL",Walter G. Andrews Kitabı-Osmanlı Şiiri İçin Bir Deniz Feneri Kitap Açıklaması,"
Elinizdeki kitap, sadece bir Osmanlı edebiyatçısı değil, aynı zamanda bir Osmanlı beyefendisi olan Walter G. Andrews’un, namıdiğer Walter Bey’in Osmanlı şiirini nasıl sırtına yüklendiğinin hikâyesini anlatıyor. İçerisinde yer alan her bir yazıda, Andrews’un Acem taklidi yaftasıyla bir zamanlar hor görülen Osmanlı edebiyatının dünya edebiyatı içinde hak ettiği yeri ve değeri bulması için gösterdiği gayretler, Osmanlı edebiyatı çalışmalarına yeni bir soluk getirmek için verdiği emekler dile getiriliyor.
Bu yıl 80. yaşını kutladığımız, Türk kültür ve edebiyatı çalışmalarının hakiki dostu Andrews’a armağan olarak hazırlanan Walter G. Andrews Kitabı: Osmanlı Şiiri İçin Bir Deniz Feneri, Andrews’un hayatı ile seyrüseferini etkilediği Osmanlı şiir ve eleştirisine yönelen uzun bir nehir söyleşiyle açılıyor. Dostları, meslektaşları ve öğrencilerinin Andrews’la tanışıklıklarını ve onun akademik düşünme tarzını ortaya koyan yazılarla devam ediyor. Andrews’un Osmanlı şiirinin sesini gerçekten duymak isteyen araştırmacılara bir deniz feneri gibi yol gösteren eserlerini niçinyazdığını açıkladığı makalesi ve kişisel fotoğraf albümüyle nihayete eriyor.
“Klasik Osmanlı şiiriyle tanışmamı sağlayan ilk isim,Amerikalı basketbol hocam Walter Andrews olmuştu.” Orhan Pamuk “Andrews’un külliyatının önemi öylesine büyük ve müstesna ki özümsenmesi birkaç kuşak alacak.” Victoria R. Holbrook - İstanbul Bilgi Üniversitesi, öğretim üyesi“Walter Andrews’un ‘garip’liği yalnızca Wisconsin’de yetişmiş biri olmasına karşın Osmanlı şiiri konusundaki derin bilgisinden değil, kişiliğinden kaynaklanır. Walter olağanüstü çalışkan ve üretken bir insandır. Ancak çalışma disiplini asla insanlığına ket vurmaz.”
Selim S. Kuru - Washington Üniversitesi, öğretim üyesi
 
(Tanıtım Bülteninden)
 
",184,"13 x 21,5",2020,Türkçe,9789755749297
32,https://i.idefix.com/cache/500x400-0/originals/0001936619001-1.jpg,Orhan İtimat'ın Başarı Öyküsü,Meryem İtımat,,Kırmızı Leylek Yayınları,"41,8 TL",Orhan İtimat'ın Başarı Öyküsü Kitap Açıklaması,"
“Çok müteşebbis bir arkadaştı. İlk defa benim bildiğim kadarı ile toplu taşımacılığı gerçekleştiren, Mağusa Lefkoşa yolu üzerinde seferler düzenleyen ve sürekli olarak yeni otobüsler getirerek, işini geliştirip büyüten, çok yetenekli bir iş adamıydı. Ayrıca çok iyi bir dosttu. Muhabbeti de çok güzeldi.”
DR. Derviş Eroğlu
“Orhan İtimat, kendine göre ticari bir dünya yaratmıştı. Oranın patronuydu. İşlerini büyütmüş, deniz ticaretine bile girmişti. Yanılmıyorsam eften püften bir sebepten mahkûm edilmişti. Ben kendisini Mersin’de mahkûm eden mahkeme kararını bulup okumuştum. Değil hapislik, para cezası bile verilemeyeceği tutanağını gösterdiğim tanıdık hukukçular da söyledi. Bu konuda bu sütunda bir de yazı yazmış ‘İtimat’a sahip çıkın.’ demiştim. Fakat devreye girenler başarılı olamamıştı.”
Eşref Çetinel
“1974 Gazi Mağusa savunmasında arabalarını gönüllü olarak Akkule kapısına çektirerek tank girişini engellemek için barikat kurdurttu. Arabaların havan toplarından hurdaya döndü diyenlere de vatan sağ olsun diyebilecek kadar da vatansever bir abimizdi.”
DR. İbrahim Alçıner
“Orhan İtimat, KKTC’nin bugünkü sınırlarının çizilmesini ve Mağusa’nın Gazilik unvanını almasını sağlayan mimarlardan bir tanesidir. Orhan İtimat, büyük bir kahramandır. Baş şağlığı dilemedim. Çünkü bana göre kahramanlar ölmez. Aşk kokan tarih kitaplarında yer bulmazlarsa efsane olurlar.”
Hasan Keskin
 
(Tanıtım Bülteninden)
 
",146,"13,5 x 19,5",2021,Türkçe,9786257831369
33,https://i.idefix.com/cache/500x400-0/originals/0001920428001-1.jpg,Rus Edebiyatının Usta Kalemi Gogol,Aleksandra Annenskaya,Ümran Elikalfa,Etkin Yayınları,"23,0 TL",Rus Edebiyatının Usta Kalemi Gogol Kitap Açıklaması,"
Bu kitapta, Rus edebiyatının ilk büyük roman, öykü ve tiyatro yazarı, Rusya'nın küçük kasabalarında yaşayan halkın sorunlarını başarıyla anlatmış, toplumsal bilincin uyanmasına katkıda bulunmuş, mizahta da usta bir sanatçı olan Gogolün yaşamöyküsünü okuyacaksınız.
 
(Tanıtım Bülteninden)
 
",128,"13,5 x 21",2021,Türkçe,9789756391723
34,https://i.idefix.com/cache/500x400-0/originals/0001785222001-1.jpg,Bir Nadir Öyküsü,Aslı Ayhan,,Tarihçi Kitabevi,"40,15 TL",Bir Nadir Öyküsü Kitap Açıklaması,"
""Bir Nadir Öyküsü” ASİL NADİR'in annesi SAFİYE NADİR'in  Kıbrıs'ın köylerinden İngiltere Kraliçesi'nin sarayına uzanan iniş  çıkışlarla dolu hayatını, onun bitmek tükenmek bilmez mücadelesini ve azmini anlatıyor. Bu kitapta yalnızca SAFİYE NADİR'in bilge kişiliğini, sosyal adaletini, yaşama ve insanlara olan tutkusunu değil, onun yaşamı ekseninde dünyada yok sayılan Kuzey Kıbrıs'ın ve Kıbrıslı Türkler'in 1920'lerden 2000'lere  uzanan serüvenini de okuyacaksınız. Bir kadının savaş casusluğu, aşkı, acılarıyla başa çıkışı ve başarı hikayesinin yanı sıra, NADİR ailesinin iş hayatında dünya çapına yayılan yükselişi ve çöküşünün Kıbrıs'ın siyasi olaylarıyla nasıl harmanlanarak şekillendiğine tanık olacaksınız.
 
(Tanıtım Bülteninden)
 
Anlatan: Bilge Nevzat
Editör: Necip Azakoğlu
Yayına Hazırlayan: Nevin Azakoğlu
 
",,"13,5 x 21",2018,,9789752466227
35,https://i.idefix.com/cache/500x400-0/originals/0001839784001-1.jpg,Rüyalarını Türkçe Gören Bir Alman Bilim Adamı Ord. Prof. Dr. Curt Kosswıg,Ali Demirsoy,,Asi Kitap,"30,0 TL",Rüyalarını Türkçe Gören Bir Alman Bilim Adamı Ord. Prof. Dr. Curt Kosswıg Kitap Açıklaması,"
Bu ülkenin bilim dünyasına hizmet etmiş, damgasını vurmuş insanları gelecek kuşaklara tanıtmanın, usta çırak ilişkisinde, çırağa düşen önemli bir görev olduğuna inanıyorum. Türkiye Cumhuriyeti’nin yükseköğretim kurumlarının çağdaş bir üniversite yapısına dönüşmesi, bilinmesi ve ders alınması gereken bir dönüşümdür. Bu dönüşümde yer alan yerli ve birçok yabancı bilim adamının katkısı vardır. Biyoloji alanında bu dönüşüme önemli katkılarda bulunun, sonunda rüyalarını Türkçe görerek ölen ve eşi ile birlikte bir Müslüman mezarlığına vasiyeti üzerine gömülen, bir Türk kadar yurtsever Ord. Prof. Dr. Curt Kosswig’i en az benim bakış açımla gelecek kuşaklara tanıtmanın bir görev olduğuna inandığım için bu yazıyı kaleme aldım.
 
(Tanıtım Bülteninden)
 
",,"13,5 x 21",2019,Türkçe,9786057941961
36,https://i.idefix.com/cache/500x400-0/originals/0001905840001-1.jpg,Moliere - Hayatı ve Edebi Faaliyetleri,Mihail Barro,Uğur Gezen,Dorlion Yayınevi,"25,2 TL",Moliere - Hayatı ve Edebi Faaliyetleri Kitap Açıklaması,"
Jean-Baptiste Poquelin daha bilinen adıyla Molière (15 Ocak 1622 – 17 Şubat 1673), Fransız oyun yazarı ve oyuncu.Moliere'in aynı zamanda bir oyuncu olması yazdıklarını da etkilemiştir. Oyunlarının karakterleri, kendi tiyatro topluluğunun oyuncularını andırır. Kendisi de genellikle, çabuk kızan adam, uşak, aldatılmış koca, dar kafalı burjuva ve ""Moliere denen herife"" söven yobaz ihtiyar gibi rollere çıkmıştır. Gerçek yaşamda, hatta provalarda yaşadığı durumları kolayca bir oyun malzemesi haline getirmekte ustadır. Bu yüzden çoğu oyunlarında bir doğaçlama havası görülür; modeli önceden belirlenmiş bir oyun yazmaz, o anda bulduğu, eline geçen konuyu ya da insan tipini oyunlaştırır. Oyunlarının konuları ve olay örgüleri, belli bir tartışmayı başlatmak için çoğu zaman yalnızca bir araç işlevi görür. Bu konuşmalar içinde, oyun kişileri, birbirlerinin görüş ve sözlerindeki yanlışlık, anlamsızlık ya da çelişkiyi ortaya çıkarırlar. Roller sık sık değişir, akıllı adam aptal duruma düşer, budalanın da derinde yatan bir mantığın sözcüsü düzeyine yükseldiği olur. Bu nedenle, Moliere'in oyunlarını bir akılcılık savunusu olarak görmek yanlış olur: Moliere de akılla akılsızlık birbirine çok yakındır; bu yakınlık, Moliere komedisinin çağı için çok yeni bir kavramı, saçmalık kavramını öne çıkarmasını sağlar. Eğer bir söz ya da olay, her türlü akılcılık sınırını aştığı halde bizi güldürüyorsa, Moliere'e göre burada akılla budalalık sürekli yer değiştiriyor demektir. Moliere, klasik çağın ve günümüzün ölçülerine göre, profesyonel bir yazar ya da edebiyatçı değildi. Oyunlarının tümünü, yayımlamak amacıyla değil, oynanmak amacıyla yazmıştır.
 
(Tanıtım Bülteninden)
 
",104,"13,5 x 21",2021,Türkçe,9786254071973
